3-1. 성/연령/입지유형별 이동량,,,성별/연령별 이동량은 법인폰 제외로 전국 총계와 다를 수 있음(성별 합계 = 연령별 합계 ≤ 전국 총계 ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전국 총계,,,성별,,,,,,연령별,,,,,,,,,,,,,,,,,,,,,입지유형별,,,,,,,,,,,,,,,,,
,관내/외 합계,관내,관외,관내/외 합계,,관내,,관외,,관내/외 합계,,,,,,,관내,,,,,,,관외,,,,,,,관내/외 합계,,,,,,관내,,,,,,관외,,,,,
,,,,남성,여성,남성,여성,남성,여성,20세 미만,20대,30대,40대,50대,60대,70세 이상,20세 미만,20대,30대,40대,50대,60대,70세 이상,20세 미만,20대,30대,40대,50대,60대,70세 이상,상업지역,관광지,대형아울렛,사무지역,레저스포츠,주거지역 등,상업지역,관광지,대형아울렛,사무지역,레저스포츠,주거지역 등,상업지역,관광지,대형아울렛,사무지역,레저스포츠,주거지역 등
2019.08.2주차,"111,739,557 ","74,133,490 ","37,606,067 ","58,401,306 ","53,323,553 ","37,145,336 ","36,978,305 ","21,255,970 ","16,345,248 ","18,211,434 ","15,913,717 ","18,669,243 ","21,005,811 ","19,563,470 ","10,734,044 ","7,627,141 ","13,981,217 ","9,894,355 ","11,366,596 ","13,168,250 ","12,482,005 ","7,317,458 ","5,913,761 ","4,230,217 ","6,019,362 ","7,302,647 ","7,837,561 ","7,081,465 ","3,416,586 ","1,713,380 ","21,694,961 ","2,517,838 ","2,128,451 ","44,626,198 ","3,105,302 ","37,666,806 ","12,877,667 ","1,180,093 ","1,297,405 ","29,929,125 ","1,923,191 ","26,926,009 ","8,817,294 ","1,337,745 ","831,046 ","14,697,073 ","1,182,111 ","10,740,797 "
2019.08.3주차,"111,083,434 ","74,163,308 ","36,920,126 ","58,073,787 ","52,995,382 ","37,258,964 ","36,894,770 ","20,814,823 ","16,100,612 ","18,200,680 ","15,924,570 ","18,485,630 ","20,747,947 ","19,448,628 ","10,697,380 ","7,564,334 ","14,100,287 ","9,883,904 ","11,348,111 ","13,161,008 ","12,486,879 ","7,296,089 ","5,877,456 ","4,100,393 ","6,040,666 ","7,137,519 ","7,586,939 ","6,961,749 ","3,401,291 ","1,686,878 ","21,292,703 ","2,509,870 ","2,161,128 ","44,556,853 ","3,122,835 ","37,440,045 ","12,791,965 ","1,177,982 ","1,305,164 ","30,078,395 ","1,944,266 ","26,865,535 ","8,500,738 ","1,331,888 ","855,964 ","14,478,458 ","1,178,569 ","10,574,510 "
2019.08.4주차,"110,307,886 ","74,211,475 ","36,096,411 ","58,186,695 ","52,107,928 ","37,164,497 ","37,037,957 ","21,022,198 ","15,069,971 ","17,589,431 ","15,793,572 ","18,252,403 ","20,730,327 ","19,551,596 ","10,764,661 ","7,612,634 ","14,391,019 ","9,781,915 ","11,245,847 ","13,134,281 ","12,439,830 ","7,291,609 ","5,917,953 ","3,198,412 ","6,011,657 ","7,006,556 ","7,596,046 ","7,111,766 ","3,473,052 ","1,694,681 ","21,349,543 ","2,353,186 ","2,036,245 ","44,648,356 ","3,003,706 ","36,916,849 ","12,795,908 ","1,178,574 ","1,263,421 ","30,149,991 ","1,944,320 ","26,879,261 ","8,553,635 ","1,174,612 ","772,824 ","14,498,365 ","1,059,386 ","10,037,588 "
2019.08.5주차,"115,136,707 ","77,037,364 ","38,099,343 ","60,305,061 ","54,807,987 ","38,440,539 ","38,580,003 ","21,864,522 ","16,227,984 ","18,433,496 ","16,352,370 ","19,181,667 ","21,662,353 ","20,342,823 ","11,216,838 ","7,923,499 ","15,024,189 ","9,977,980 ","11,753,218 ","13,729,132 ","12,924,378 ","7,548,859 ","6,062,785 ","3,409,307 ","6,374,390 ","7,428,449 ","7,933,221 ","7,418,445 ","3,667,979 ","1,860,714 ","22,650,712 ","2,278,548 ","2,228,747 ","46,748,750 ","2,970,479 ","38,259,472 ","13,401,183 ","1,205,447 ","1,352,030 ","31,132,485 ","1,991,666 ","27,954,553 ","9,249,529 ","1,073,101 ","876,717 ","15,616,265 ","978,813 ","10,304,919 "
2019.09.1주차,"114,321,035 ","77,397,858 ","36,923,177 ","60,190,589 ","54,116,964 ","38,633,016 ","38,755,315 ","21,557,573 ","15,361,649 ","17,631,396 ","16,218,591 ","19,174,499 ","21,691,092 ","20,387,088 ","11,252,862 ","7,952,025 ","14,836,930 ","10,144,038 ","11,829,308 ","13,779,316 ","12,990,840 ","7,626,007 ","6,181,892 ","2,794,466 ","6,074,553 ","7,345,191 ","7,911,776 ","7,396,248 ","3,626,855 ","1,770,133 ","22,677,218 ","2,258,179 ","2,223,374 ","46,563,025 ","2,907,903 ","37,691,336 ","13,586,185 ","1,206,577 ","1,352,713 ","31,274,978 ","1,987,575 ","27,989,830 ","9,091,033 ","1,051,602 ","870,661 ","15,288,047 ","920,328 ","9,701,506 "
2019.09.2주차,"107,865,742 ","67,933,506 ","39,932,236 ","57,351,897 ","50,501,729 ","34,530,818 ","33,394,149 ","22,821,079 ","17,107,580 ","16,059,151 ","16,631,515 ","18,798,099 ","20,117,695 ","18,445,233 ","10,302,364 ","7,499,568 ","11,389,984 ","9,398,359 ","10,589,470 ","11,784,323 ","11,596,298 ","7,201,817 ","5,964,715 ","4,669,167 ","7,233,156 ","8,208,629 ","8,333,372 ","6,848,935 ","3,100,547 ","1,534,853 ","20,200,215 ","2,131,402 ","2,055,341 ","42,523,403 ","2,922,295 ","38,033,086 ","11,867,044 ","1,080,122 ","1,165,665 ","27,112,564 ","1,768,587 ","24,939,524 ","8,333,171 ","1,051,280 ","889,676 ","15,410,839 ","1,153,708 ","13,093,562 "
2019.09.3주차,"115,588,248 ","78,632,279 ","36,955,969 ","60,431,634 ","55,145,404 ","39,159,729 ","39,464,221 ","21,271,905 ","15,681,183 ","18,207,286 ","16,620,593 ","19,220,662 ","21,623,103 ","20,367,864 ","11,361,998 ","8,175,532 ","15,221,955 ","10,316,383 ","11,956,149 ","13,915,377 ","13,129,385 ","7,748,668 ","6,336,034 ","2,985,331 ","6,304,210 ","7,264,513 ","7,707,726 ","7,238,479 ","3,613,330 ","1,839,498 ","23,148,496 ","2,151,914 ","2,251,396 ","47,268,533 ","2,868,171 ","37,899,736 ","13,805,027 ","1,219,162 ","1,377,204 ","31,811,627 ","2,013,430 ","28,405,828 ","9,343,469 ","932,752 ","874,192 ","15,456,906 ","854,741 ","9,493,908 "
2019.09.4주차,"111,891,542 ","76,055,866 ","35,835,676 ","58,544,312 ","53,332,936 ","37,962,725 ","38,082,760 ","20,581,587 ","15,250,176 ","17,735,702 ","15,909,210 ","18,647,962 ","21,024,763 ","19,731,920 ","10,965,964 ","7,861,727 ","14,705,727 ","10,013,240 ","11,625,100 ","13,510,384 ","12,676,593 ","7,448,649 ","6,065,792 ","3,029,975 ","5,895,970 ","7,022,862 ","7,514,379 ","7,055,327 ","3,517,315 ","1,795,935 ","21,930,078 ","2,197,863 ","2,167,226 ","45,852,102 ","2,831,647 ","36,912,625 ","13,209,462 ","1,185,995 ","1,322,850 ","30,887,016 ","1,955,300 ","27,495,243 ","8,720,616 ","1,011,868 ","844,376 ","14,965,086 ","876,347 ","9,417,382 "
2019.10.1주차,"112,141,633 ","75,472,645 ","36,668,988 ","58,446,710 ","53,680,015 ","37,789,297 ","37,672,602 ","20,657,413 ","16,007,413 ","18,334,106 ","16,020,144 ","18,660,990 ","20,921,732 ","19,598,765 ","10,863,478 ","7,727,510 ","14,552,829 ","10,012,518 ","11,545,859 ","13,396,209 ","12,623,281 ","7,379,763 ","5,951,440 ","3,781,277 ","6,007,626 ","7,115,131 ","7,525,523 ","6,975,484 ","3,483,715 ","1,776,070 ","22,199,811 ","2,339,976 ","2,220,752 ","45,398,073 ","2,882,076 ","37,100,947 ","13,259,030 ","1,178,612 ","1,327,304 ","30,523,281 ","1,931,576 ","27,252,843 ","8,940,781 ","1,161,364 ","893,448 ","14,874,792 ","950,500 ","9,848,104 "
2019.10.2주차,"112,520,531 ","76,159,825 ","36,360,706 ","58,527,216 ","53,981,084 ","38,073,878 ","38,077,132 ","20,453,338 ","15,903,952 ","18,280,654 ","15,990,215 ","18,714,812 ","21,008,992 ","19,745,944 ","10,965,983 ","7,801,701 ","14,782,041 ","10,117,355 ","11,656,911 ","13,508,593 ","12,679,226 ","7,415,904 ","5,990,980 ","3,498,613 ","5,872,860 ","7,057,901 ","7,500,399 ","7,066,718 ","3,550,079 ","1,810,721 ","22,123,893 ","2,353,296 ","2,230,104 ","45,508,710 ","2,915,409 ","37,389,118 ","13,310,936 ","1,192,870 ","1,347,531 ","30,788,008 ","1,964,912 ","27,555,567 ","8,812,957 ","1,160,426 ","882,573 ","14,720,702 ","950,497 ","9,833,551 "
2019.10.3주차,"116,598,308 ","78,440,130 ","38,158,178 ","60,823,266 ","55,763,132 ","39,145,809 ","39,285,620 ","21,677,457 ","16,477,512 ","18,901,598 ","16,339,544 ","19,331,678 ","21,902,007 ","20,602,947 ","11,420,773 ","8,087,852 ","15,347,653 ","10,349,855 ","11,969,322 ","13,917,541 ","13,062,435 ","7,632,836 ","6,151,788 ","3,553,945 ","5,989,689 ","7,362,356 ","7,984,466 ","7,540,512 ","3,787,937 ","1,936,064 ","22,997,882 ","2,394,911 ","2,267,456 ","47,363,936 ","2,985,006 ","38,589,119 ","13,776,622 ","1,218,517 ","1,384,353 ","31,677,228 ","2,015,589 ","28,367,822 ","9,221,260 ","1,176,394 ","883,103 ","15,686,708 ","969,417 ","10,221,297 "
2019.10.4주차,"116,284,175 ","77,777,671 ","38,506,504 ","60,597,352 ","55,673,004 ","38,801,326 ","38,966,648 ","21,796,026 ","16,706,356 ","18,806,729 ","16,477,306 ","19,278,194 ","21,788,506 ","20,510,948 ","11,365,834 ","8,042,839 ","15,244,197 ","10,266,492 ","11,880,157 ","13,798,201 ","12,938,308 ","7,556,814 ","6,083,803 ","3,562,532 ","6,210,814 ","7,398,037 ","7,990,305 ","7,572,640 ","3,809,020 ","1,959,036 ","22,920,945 ","2,450,958 ","2,254,741 ","47,183,456 ","3,013,702 ","38,460,375 ","13,627,235 ","1,213,008 ","1,371,601 ","31,440,674 ","2,006,414 ","28,118,740 ","9,293,710 ","1,237,950 ","883,140 ","15,742,782 ","1,007,288 ","10,341,635 "
2019.10.5주차,"117,115,319 ","78,246,084 ","38,869,235 ","61,079,986 ","56,013,582 ","39,032,967 ","39,197,715 ","22,047,019 ","16,815,867 ","18,822,634 ","16,587,750 ","19,353,614 ","21,989,607 ","20,712,510 ","11,487,567 ","8,139,887 ","15,327,207 ","10,267,483 ","11,932,814 ","13,911,344 ","13,041,862 ","7,618,927 ","6,131,046 ","3,495,427 ","6,320,267 ","7,420,800 ","8,078,263 ","7,670,648 ","3,868,640 ","2,008,841 ","23,141,198 ","2,431,703 ","2,298,036 ","47,385,446 ","2,991,600 ","38,867,336 ","13,720,250 ","1,221,439 ","1,390,717 ","31,548,791 ","2,009,943 ","28,354,943 ","9,420,948 ","1,210,264 ","907,319 ","15,836,655 ","981,657 ","10,512,393 "
2019.11.1주차,"115,515,351 ","78,083,614 ","37,431,737 ","60,500,632 ","55,002,112 ","38,878,545 ","39,196,068 ","21,622,087 ","15,806,044 ","18,573,658 ","16,768,151 ","19,212,512 ","21,571,846 ","20,128,122 ","11,187,137 ","8,061,318 ","15,415,029 ","10,251,080 ","11,880,422 ","13,782,922 ","12,929,647 ","7,595,226 ","6,220,287 ","3,158,629 ","6,517,071 ","7,332,090 ","7,788,924 ","7,198,475 ","3,591,911 ","1,841,031 ","22,977,864 ","2,281,709 ","2,265,053 ","47,028,851 ","2,899,876 ","38,061,998 ","13,720,080 ","1,211,814 ","1,382,715 ","31,541,957 ","1,998,474 ","28,228,574 ","9,257,784 ","1,069,895 ","882,338 ","15,486,894 ","901,402 ","9,833,424 "
2019.11.2주차,"114,491,285 ","77,750,515 ","36,740,770 ","59,890,752 ","54,586,139 ","38,864,777 ","38,874,606 ","21,025,975 ","15,711,533 ","18,443,506 ","16,382,283 ","19,014,480 ","21,531,581 ","20,153,653 ","11,106,364 ","7,845,026 ","15,161,926 ","10,267,496 ","11,881,271 ","13,794,174 ","12,949,091 ","7,575,682 ","6,109,745 ","3,281,580 ","6,114,787 ","7,133,209 ","7,737,407 ","7,204,562 ","3,530,682 ","1,735,281 ","22,860,630 ","2,163,640 ","2,243,910 ","46,756,397 ","2,836,102 ","37,630,606 ","13,674,865 ","1,198,773 ","1,373,267 ","31,447,949 ","1,983,363 ","28,072,298 ","9,185,765 ","964,867 ","870,643 ","15,308,448 ","852,739 ","9,558,308 "
2019.11.3주차,"114,732,986 ","77,884,022 ","36,848,964 ","60,021,172 ","54,696,355 ","38,933,439 ","38,938,455 ","21,087,733 ","15,757,900 ","18,732,875 ","16,404,767 ","19,046,515 ","21,551,437 ","20,131,981 ","11,053,004 ","7,796,948 ","15,367,784 ","10,274,204 ","11,874,339 ","13,796,803 ","12,935,383 ","7,556,460 ","6,066,921 ","3,365,091 ","6,130,563 ","7,172,176 ","7,754,634 ","7,196,598 ","3,496,544 ","1,730,027 ","22,982,664 ","2,135,645 ","2,246,993 ","46,866,232 ","2,833,291 ","37,668,160 ","13,711,873 ","1,202,070 ","1,377,165 ","31,511,981 ","1,983,558 ","28,097,374 ","9,270,791 ","933,575 ","869,828 ","15,354,251 ","849,733 ","9,570,786 "
2019.11.4주차,"114,405,971 ","77,728,824 ","36,677,147 ","59,859,373 ","54,518,767 ","38,830,172 ","38,878,655 ","21,029,201 ","15,640,112 ","18,585,018 ","16,315,509 ","18,998,223 ","21,516,140 ","20,115,170 ","11,044,686 ","7,803,393 ","15,319,785 ","10,226,019 ","11,837,774 ","13,783,938 ","12,934,046 ","7,553,811 ","6,053,454 ","3,265,233 ","6,089,490 ","7,160,449 ","7,732,202 ","7,181,124 ","3,490,875 ","1,749,939 ","23,029,268 ","2,058,030 ","2,227,455 ","46,903,940 ","2,794,740 ","37,392,539 ","13,692,116 ","1,188,836 ","1,367,035 ","31,493,325 ","1,977,029 ","28,010,483 ","9,337,152 ","869,194 ","860,420 ","15,410,615 ","817,711 ","9,382,056 "
2019.12.1주차,"113,297,712 ","77,435,401 ","35,862,311 ","59,336,733 ","53,943,650 ","38,719,123 ","38,703,532 ","20,617,610 ","15,240,118 ","18,364,670 ","16,051,375 ","18,856,236 ","21,333,628 ","19,988,855 ","10,976,033 ","7,709,587 ","15,208,906 ","10,121,690 ","11,812,870 ","13,747,399 ","12,928,873 ","7,555,636 ","6,047,282 ","3,155,764 ","5,929,685 ","7,043,366 ","7,586,229 ","7,059,982 ","3,420,397 ","1,662,305 ","22,844,222 ","2,038,970 ","2,215,529 ","46,442,877 ","2,764,258 ","36,991,855 ","13,631,459 ","1,188,389 ","1,363,459 ","31,338,500 ","1,973,083 ","27,940,510 ","9,212,763 ","850,581 ","852,070 ","15,104,377 ","791,175 ","9,051,345 "
2019.12.2주차,"114,544,986 ","78,017,047 ","36,527,939 ","59,941,432 ","54,586,702 ","39,015,712 ","38,989,105 ","20,925,720 ","15,597,597 ","18,563,357 ","16,143,011 ","19,050,314 ","21,571,915 ","20,237,024 ","11,136,453 ","7,826,059 ","15,287,448 ","10,184,984 ","11,890,194 ","13,848,287 ","13,049,572 ","7,636,349 ","6,107,983 ","3,275,909 ","5,958,027 ","7,160,120 ","7,723,628 ","7,187,452 ","3,500,104 ","1,718,076 ","23,237,934 ","2,117,807 ","2,238,717 ","46,917,675 ","2,807,149 ","37,225,705 ","13,760,773 ","1,202,905 ","1,375,617 ","31,595,039 ","1,990,840 ","28,091,874 ","9,477,161 ","914,902 ","863,100 ","15,322,636 ","816,309 ","9,133,831 "
2019.12.3주차,"114,875,120 ","78,061,105 ","36,814,015 ","60,033,792 ","54,824,710 ","39,023,522 ","39,025,687 ","21,010,270 ","15,799,023 ","18,644,126 ","16,366,425 ","19,063,414 ","21,607,311 ","20,238,064 ","11,120,932 ","7,818,230 ","15,276,185 ","10,166,999 ","11,908,056 ","13,870,026 ","13,079,400 ","7,650,593 ","6,097,950 ","3,367,941 ","6,199,426 ","7,155,358 ","7,737,285 ","7,158,664 ","3,470,339 ","1,720,280 ","23,509,889 ","2,147,290 ","2,235,654 ","46,969,577 ","2,812,716 ","37,199,995 ","13,806,098 ","1,201,960 ","1,380,494 ","31,592,645 ","1,990,040 ","28,089,868 ","9,703,791 ","945,330 ","855,160 ","15,376,932 ","822,676 ","9,110,127 "
2019.12.4주차,"114,173,570 ","76,933,560 ","37,240,010 ","59,445,776 ","54,705,460 ","38,537,120 ","38,380,998 ","20,908,656 ","16,324,462 ","18,930,377 ","16,590,539 ","18,928,440 ","21,231,726 ","19,847,640 ","10,927,128 ","7,695,387 ","14,942,501 ","9,887,699 ","11,763,357 ","13,751,637 ","12,971,888 ","7,578,363 ","6,022,674 ","3,987,876 ","6,702,840 ","7,165,083 ","7,480,089 ","6,875,752 ","3,348,765 ","1,672,713 ","23,422,103 ","2,275,696 ","2,275,890 ","46,085,640 ","2,884,134 ","37,230,107 ","13,688,132 ","1,192,336 ","1,369,150 ","30,979,651 ","1,958,557 ","27,745,734 ","9,733,971 ","1,083,360 ","906,740 ","15,105,989 ","925,577 ","9,484,373 "
2020.01.1주차,"109,807,892 ","72,634,645 ","37,173,247 ","56,926,016 ","52,844,243 ","36,024,650 ","36,586,357 ","20,901,366 ","16,257,886 ","16,474,321 ","15,654,259 ","17,979,635 ","20,634,281 ","19,364,603 ","11,537,745 ","8,125,414 ","12,909,373 ","8,874,490 ","10,629,011 ","13,257,088 ","12,660,490 ","7,982,233 ","6,298,322 ","3,564,948 ","6,779,769 ","7,350,624 ","7,377,193 ","6,704,113 ","3,555,512 ","1,827,092 ","21,649,571 ","2,233,416 ","2,117,321 ","44,296,481 ","2,887,733 ","36,623,371 ","12,676,893 ","1,126,265 ","1,279,633 ","29,352,035 ","1,856,486 ","26,343,333 ","8,972,678 ","1,107,151 ","837,688 ","14,944,446 ","1,031,247 ","10,280,038 "
2020.01.2주차,"108,597,056 ","71,990,665 ","36,606,391 ","56,267,946 ","52,285,628 ","35,370,714 ","36,593,476 ","20,897,232 ","15,692,152 ","15,396,373 ","14,808,859 ","17,627,558 ","20,814,235 ","19,635,852 ","11,998,824 ","8,271,872 ","12,458,668 ","8,415,613 ","10,428,225 ","13,322,105 ","12,738,448 ","8,234,188 ","6,366,942 ","2,937,705 ","6,393,246 ","7,199,333 ","7,492,130 ","6,897,404 ","3,764,636 ","1,904,930 ","21,729,639 ","2,016,381 ","2,112,387 ","44,600,497 ","2,716,428 ","35,421,724 ","12,627,737 ","1,098,119 ","1,276,358 ","29,253,410 ","1,822,254 ","25,912,788 ","9,101,902 ","918,262 ","836,029 ","15,347,087 ","894,174 ","9,508,936 "
2020.01.3주차,"109,202,578 ","72,047,685 ","37,154,893 ","56,621,154 ","52,538,498 ","35,344,935 ","36,676,637 ","21,276,219 ","15,861,861 ","15,225,923 ","14,859,756 ","17,755,768 ","20,972,098 ","19,817,118 ","12,145,573 ","8,383,415 ","12,255,720 ","8,383,135 ","10,455,251 ","13,346,725 ","12,811,389 ","8,318,738 ","6,450,613 ","2,970,203 ","6,476,621 ","7,300,517 ","7,625,373 ","7,005,729 ","3,826,835 ","1,932,802 ","21,878,477 ","2,046,574 ","2,134,121 ","44,818,025 ","2,731,585 ","35,593,796 ","12,665,313 ","1,103,199 ","1,280,200 ","29,241,587 ","1,823,016 ","25,934,369 ","9,213,164 ","943,375 ","853,921 ","15,576,438 ","908,569 ","9,659,427 "
2020.01.4주차,"108,692,517 ","68,340,668 ","40,351,849 ","56,440,245 ","52,211,191 ","33,708,126 ","34,608,441 ","22,732,119 ","17,602,750 ","15,772,902 ","15,201,008 ","17,926,904 ","20,922,404 ","19,319,025 ","11,540,246 ","7,968,948 ","11,344,216 ","8,267,866 ","9,926,296 ","12,511,429 ","12,159,497 ","7,946,512 ","6,160,752 ","4,428,686 ","6,933,142 ","8,000,608 ","8,410,975 ","7,159,528 ","3,593,734 ","1,808,196 ","20,628,947 ","2,098,270 ","2,097,777 ","43,200,222 ","2,883,151 ","37,784,150 ","11,923,912 ","1,076,631 ","1,201,134 ","27,365,288 ","1,765,441 ","25,008,262 ","8,705,035 ","1,021,639 ","896,643 ","15,834,934 ","1,117,710 ","12,775,888 "
2020.01.5주차,"104,908,872 ","71,510,622 ","33,398,250 ","54,731,938 ","50,139,730 ","35,503,783 ","35,983,167 ","19,228,155 ","14,156,563 ","15,287,917 ","14,764,309 ","17,079,907 ","19,858,653 ","18,837,607 ","11,237,695 ","7,805,578 ","12,524,811 ","8,786,834 ","10,499,354 ","13,085,339 ","12,535,549 ","7,905,614 ","6,149,448 ","2,763,106 ","5,977,475 ","6,580,553 ","6,773,314 ","6,302,058 ","3,332,081 ","1,656,130 ","20,764,544 ","1,920,291 ","2,068,302 ","42,535,651 ","2,639,210 ","34,980,877 ","12,559,996 ","1,097,907 ","1,273,637 ","28,796,256 ","1,819,018 ","25,963,809 ","8,204,548 ","822,384 ","794,665 ","13,739,395 ","820,192 ","9,017,068 "
2020.02.1주차,"106,102,799 ","74,380,043 ","31,722,756 ","56,067,664 ","50,020,020 ","37,401,888 ","36,966,832 ","18,665,776 ","13,053,188 ","16,881,909 ","15,008,421 ","17,680,442 ","20,021,477 ","18,904,623 ","10,378,390 ","7,212,424 ","14,315,208 ","9,745,435 ","11,321,743 ","13,236,231 ","12,571,822 ","7,357,947 ","5,820,334 ","2,566,701 ","5,262,986 ","6,358,699 ","6,785,246 ","6,332,801 ","3,020,443 ","1,392,090 ","21,183,542 ","1,865,962 ","2,021,482 ","43,388,128 ","2,600,148 ","35,043,536 ","13,058,967 ","1,135,917 ","1,293,852 ","30,039,076 ","1,896,041 ","26,956,189 ","8,124,575 ","730,045 ","727,630 ","13,349,052 ","704,107 ","8,087,347 "
2020.02.2주차,"106,653,606 ","73,887,060 ","32,766,546 ","56,153,883 ","50,483,838 ","37,061,233 ","36,814,029 ","19,092,650 ","13,669,809 ","16,781,757 ","15,077,930 ","17,832,749 ","20,155,920 ","19,010,387 ","10,491,000 ","7,287,978 ","14,066,359 ","9,617,783 ","11,279,818 ","13,193,261 ","12,532,516 ","7,360,950 ","5,824,574 ","2,715,398 ","5,460,147 ","6,552,931 ","6,962,659 ","6,477,871 ","3,130,050 ","1,463,404 ","21,481,188 ","1,904,060 ","2,064,289 ","43,549,259 ","2,624,614 ","35,030,195 ","13,033,941 ","1,129,906 ","1,291,876 ","29,861,300 ","1,886,868 ","26,683,169 ","8,447,247 ","774,154 ","772,413 ","13,687,959 ","737,746 ","8,347,026 "
2020.02.3주차,"102,295,910 ","71,841,195 ","30,454,715 ","54,147,215 ","48,132,230 ","36,123,027 ","35,705,918 ","18,024,188 ","12,426,312 ","15,785,351 ","14,461,531 ","17,161,837 ","19,426,096 ","18,370,716 ","10,083,653 ","6,990,259 ","13,420,916 ","9,347,810 ","11,036,573 ","12,884,307 ","12,269,342 ","7,189,296 ","5,680,700 ","2,364,435 ","5,113,721 ","6,125,264 ","6,541,789 ","6,101,374 ","2,894,357 ","1,309,559 ","20,089,602 ","1,810,510 ","1,954,462 ","42,121,672 ","2,527,108 ","33,792,555 ","12,463,556 ","1,099,310 ","1,255,945 ","29,154,579 ","1,840,359 ","26,027,445 ","7,626,046 ","711,200 ","698,517 ","12,967,093 ","686,749 ","7,765,110 "
2020.02.4주차,"92,946,088 ","67,436,009 ","25,510,079 ","49,846,954 ","43,081,579 ","34,218,148 ","33,204,841 ","15,628,806 ","9,876,738 ","13,325,187 ","12,992,002 ","15,805,112 ","17,964,930 ","17,113,733 ","9,317,806 ","6,409,763 ","11,683,874 ","8,854,699 ","10,545,882 ","12,320,396 ","11,789,050 ","6,853,456 ","5,375,632 ","1,641,313 ","4,137,303 ","5,259,230 ","5,644,534 ","5,324,683 ","2,464,350 ","1,034,131 ","17,234,164 ","1,595,179 ","1,796,968 ","38,459,640 ","2,311,129 ","31,549,007 ","11,347,283 ","1,041,309 ","1,182,843 ","27,375,885 ","1,744,812 ","24,743,876 ","5,886,881 ","553,870 ","614,125 ","11,083,755 ","566,317 ","6,805,131 "
2020.03.1주차,"93,649,245 ","67,688,365 ","25,960,880 ","50,119,076 ","43,515,844 ","34,326,671 ","33,351,328 ","15,792,405 ","10,164,516 ","13,661,347 ","13,035,470 ","15,856,545 ","18,021,730 ","17,180,782 ","9,407,591 ","6,471,455 ","11,871,920 ","8,890,812 ","10,531,785 ","12,313,467 ","11,777,205 ","6,879,054 ","5,413,756 ","1,789,427 ","4,144,658 ","5,324,760 ","5,708,263 ","5,403,577 ","2,528,537 ","1,057,699 ","17,162,899 ","1,638,291 ","1,842,934 ","38,596,612 ","2,370,991 ","32,037,518 ","11,325,164 ","1,054,986 ","1,194,405 ","27,458,093 ","1,761,930 ","24,893,787 ","5,837,735 ","583,305 ","648,529 ","11,138,519 ","609,061 ","7,143,731 "
2020.03.2주차,"97,906,542 ","70,177,476 ","27,729,066 ","52,363,056 ","45,527,416 ","35,611,151 ","34,554,312 ","16,751,905 ","10,973,104 ","14,347,178 ","13,732,849 ","16,594,348 ","18,815,353 ","17,925,174 ","9,791,962 ","6,683,607 ","12,365,946 ","9,298,487 ","10,910,784 ","12,746,909 ","12,184,130 ","7,099,575 ","5,559,632 ","1,981,232 ","4,434,362 ","5,683,564 ","6,068,444 ","5,741,044 ","2,692,387 ","1,123,975 ","18,161,616 ","1,724,527 ","1,946,590 ","40,314,179 ","2,462,931 ","33,296,701 ","11,844,797 ","1,094,439 ","1,243,851 ","28,474,682 ","1,814,206 ","25,705,501 ","6,316,819 ","630,088 ","702,739 ","11,839,497 ","648,725 ","7,591,200 "
2020.03.3주차,"99,437,983 ","70,386,031 ","29,051,952 ","53,073,391 ","46,345,263 ","35,637,128 ","34,734,574 ","17,436,263 ","11,610,689 ","14,553,899 ","13,829,166 ","16,868,059 ","19,122,924 ","18,238,461 ","10,000,285 ","6,805,860 ","12,422,911 ","9,234,596 ","10,931,873 ","12,796,477 ","12,239,756 ","7,147,847 ","5,598,241 ","2,130,988 ","4,594,570 ","5,936,186 ","6,326,447 ","5,998,705 ","2,852,438 ","1,207,619 ","18,413,754 ","1,800,658 ","1,992,696 ","40,805,261 ","2,531,879 ","33,893,736 ","11,883,729 ","1,102,806 ","1,253,062 ","28,520,093 ","1,825,284 ","25,801,057 ","6,530,025 ","697,852 ","739,634 ","12,285,168 ","706,595 ","8,092,679 "
2020.03.4주차,"99,568,716 ","70,161,076 ","29,407,640 ","53,040,304 ","46,509,407 ","35,448,807 ","34,698,414 ","17,591,497 ","11,810,993 ","14,539,321 ","13,798,870 ","16,874,628 ","19,134,624 ","18,287,259 ","10,063,206 ","6,851,801 ","12,385,002 ","9,140,825 ","10,878,646 ","12,765,766 ","12,223,711 ","7,151,287 ","5,601,983 ","2,154,319 ","4,658,045 ","5,995,982 ","6,368,858 ","6,063,548 ","2,911,919 ","1,249,818 ","18,492,350 ","1,787,705 ","1,992,356 ","40,873,823 ","2,525,722 ","33,896,758 ","11,849,886 ","1,097,653 ","1,246,210 ","28,425,438 ","1,822,189 ","25,719,699 ","6,642,464 ","690,052 ","746,146 ","12,448,385 ","703,533 ","8,177,059 "
